hour,temperature_C,temp_layer2,temp_layer5,temp_layer10,h_ML,Q_flux,salinity
285,0.3056124,0.3046036,0.29900077,-0.8840118,10.346095,91.45638275146484,34.20477
286,0.30378962,0.3028248,0.29739285,-0.88324565,10.36746,90.93489583333333,34.204845
287,0.3021577,0.30123344,0.2959555,-0.8824768,10.392529,90.41340891520183,34.20492
288,0.30068368,0.29979587,0.29465044,-0.8817051,10.422453,89.89192199707031,34.204994
289,0.29933533,0.29847986,0.29344606,-0.8809304,10.458957,88.55309931437175,34.205067
290,0.29807997,0.29725248,0.29230818,-0.8801527,10.504598,87.21427663167317,34.205135
291,0.29688275,0.29607847,0.2911995,-0.8793717,10.563365,85.87545394897461,34.205204
292,0.29570556,0.29491898,0.29007688,-0.8785873,10.641913,84.53663126627605,34.20527
293,0.29450193,0.2937262,0.28888646,-0.87779933,10.752345,83.19780858357747,34.205334
294,0.29321414,0.29243997,0.28754926,-0.8770077,10.919675,81.8589859008789,34.2054
295,0.29174602,0.29095754,0.28592435,-0.87621224,11.205957,80.52016321818034,34.205463
296,0.28986838,0.2890262,0.28360596,-0.87541276,11.830268,79.18134053548177,34.20553
297,0.2884743,0.28774232,0.28315702,-0.87460905,12.047307,77.8425178527832,34.20559
298,0.28751788,0.2868868,0.2828457,-0.87380093,12.058474,76.50369517008464,34.20565
299,0.28672254,0.28614005,0.2822681,-0.8729882,12.062539,75.16487248738606,34.205715
300,0.28607482,0.2855372,0.28178126,-0.8721725,12.059928,73.8260498046875,34.205765
301,0.28566492,0.28519166,0.28157988,-0.8713554,12.051538,72.48722712198894,34.205795
302,0.28548178,0.28507754,0.28160396,-0.87053686,12.043641,71.14840443929037,34.20581
303,0.28550062,0.28516623,0.28180224,-0.86971664,12.036304,69.8095817565918,34.20581
304,0.28569353,0.28542972,0.28212863,-0.86889446,12.029576,68.47075907389323,34.205795
305,0.28603458,0.2858434,0.28254282,-0.8680703,12.023402,67.13193639119467,34.205765
306,0.28667966,0.28661078,0.28371817,-0.86724395,11.517972,65.7931137084961,34.20572
307,0.2877998,0.2879208,0.28592357,-0.86641526,10.492396,64.45429102579753,34.205647
308,0.28923377,0.28953546,0.2881114,-0.86558425,10.103007,63.11546834309896,34.20556
309,0.29082263,0.29130024,0.28975785,-0.86475074,9.520086,61.77664566040039,34.20544
310,0.29248092,0.29317975,0.29046565,-0.8639148,8.281198,60.43782297770183,34.20529
311,0.2941108,0.29511228,0.29089743,-0.8630763,6.8311896,59.09900029500326,34.205093
312,0.29547435,0.29702064,0.29110864,-0.86223537,5.248072,57.76017761230469,34.2048
313,0.29654014,0.29876477,0.29120502,-0.86139184,4.0000415,58.619424184163414,34.204422
314,0.29771656,0.3001069,0.29119372,-0.8605458,4.1278067,59.47867075602213,34.20405
315,0.29910883,0.30121452,0.2910813,-0.8596974,4.6012497,60.33791732788086,34.20374
316,0.30083147,0.30244893,0.2908737,-0.85884655,5.311903,61.197163899739586,34.20356
317,0.30253932,0.30386236,0.29060817,-0.8579934,6.223123,62.056410471598305,34.20349
318,0.30341843,0.30439767,0.2924513,-0.85713804,6.73458,62.91565704345703,34.203438
319,0.303864,0.30466998,0.2938903,-0.8562805,7.6636143,63.77490361531576,34.203365
320,0.30393288,0.3046408,0.2955917,-0.85542095,8.300917,64.63415018717448,34.20326
321,0.3037613,0.3044114,0.29741335,-0.8545595,8.698744,65.4933967590332,34.203117
322,0.3034217,0.30404413,0.29983497,-0.8536963,9.280827,66.35264333089192,34.202957
323,0.30286828,0.303445,0.30203792,-0.8528314,10.040656,67.21188990275066,34.2028
324,0.30236557,0.3028445,0.30146015,-0.85196066,10.115342,68.07113647460938,34.202618
325,0.3020273,0.302359,0.3007476,-0.85107976,10.135601,68.9303830464681,34.202415
326,0.3017895,0.30196223,0.3001221,-0.8501887,10.150284,69.78962961832683,34.20221
327,0.30163747,0.3016542,0.29959562,-0.84928745,10.165236,70.64887619018555,34.20201
328,0.30156693,0.30143228,0.29916206,-0.84837615,10.181655,71.50812276204427,34.201817
329,0.30157387,0.3012922,0.29881486,-0.8474548,10.200064,72.367369333903,34.201626
330,0.30165607,0.30123165,0.29855368,-0.84652346,10.220946,73.22661590576172,34.201447
331,0.30180764,0.30124387,0.2983666,-0.8455822,10.244869,74.08586247762045,34.20127
332,0.3020229,0.3013229,0.2982484,-0.844631,10.272578,74.94510904947917,34.201103
333,0.30229914,0.30146572,0.2981913,-0.84367,10.305114,75.80435562133789,34.200947
334,0.30259386,0.30161357,0.29800248,-0.8426992,10.343803,76.66360219319662,34.20079
335,0.30278075,0.30162722,0.29760057,-0.84171873,10.391233,77.52284876505534,34.200653
336,0.30283922,0.30152783,0.2971429,-0.8407285,10.456405,78.38209533691406,34.200527
337,0.30282763,0.3013686,0.29669452,-0.83972865,10.550152,78.54800097147624,34.200417
338,0.30278116,0.30118442,0.2962815,-0.83871925,10.689014,78.7139066060384,34.200317
339,0.30276412,0.30104777,0.29602048,-0.83770025,10.9084425,78.87981224060059,34.200222
340,0.3028034,0.30097926,0.29585657,-0.8366717,11.287347,79.04571787516277,34.200134
341,0.30270687,0.3008016,0.29544243,-0.83563364,12.0238905,79.21162350972493,34.20006
342,0.3032288,0.3013384,0.29671195,-0.834586,12.070558,79.37752914428711,34.199963
343,0.30413496,0.30218896,0.29760286,-0.8335288,12.081338,79.54343477884929,34.199844
344,0.30518398,0.3031519,0.2984732,-0.83246195,12.088238,79.70934041341145,34.199726
345,0.30631515,0.30418968,0.29939646,-0.8313852,12.09492,79.87524604797363,34.199608
346,0.3075135,0.3052941,0.3003831,-0.8302984,12.102018,80.04115168253581,34.199497
347,0.3087741,0.30646187,0.30143318,-0.82920146,12.109707,80.20705731709798,34.199387
348,0.31011122,0.30775863,0.3026867,-0.8280936,12.10976,80.37296295166016,34.199284
349,0.3115798,0.30925322,0.3042354,-0.8269741,12.101888,80.53886858622234,34.199184
350,0.31321588,0.31093442,0.30602643,-0.8258426,12.0942335,80.7047742207845,34.199093
351,0.31503576,0.31280175,0.308004,-0.82469904,12.086715,80.87067985534668,34.199005
352,0.31702882,0.3148416,0.31014398,-0.823543,12.079223,81.03658548990886,34.19892
353,0.31917948,0.31703782,0.31242988,-0.82237434,12.071821,81.20249112447102,34.198845
354,0.32147193,0.31937453,0.31484577,-0.82119274,12.064607,81.3683967590332,34.198772
355,0.32389063,0.32183614,0.31737518,-0.819998,12.057668,81.53430239359538,34.198708
356,0.32642058,0.32440764,0.32000187,-0.81879,12.051072,81.70020802815755,34.198647
357,0.32904693,0.32707405,0.3227087,-0.8175686,12.044869,81.86611366271973,34.198593
358,0.33175576,0.32982144,0.3254804,-0.8163335,12.039089,82.0320192972819,34.198547
359,0.33453444,0.3326372,0.32830352,-0.8150847,12.033742,82.19792493184407,34.19851
360,0.33737144,0.33550996,0.3311651,-0.8138221,12.028814,82.36383056640625,34.19848
361,0.34025568,0.33842874,0.33405352,-0.8125456,12.02419,82.14025433858235,34.198456
362,0.3432064,0.34141955,0.3370557,-0.81125516,11.931759,81.91667811075847,34.19844
363,0.34635165,0.34463406,0.34050667,-0.8099508,11.45617,81.69310188293457,34.19843
364,0.3497477,0.3481151,0.3443087,-0.80863255,10.851054,81.46952565511067,34.198425
365,0.35333592,0.3517838,0.3482349,-0.80730027,10.457877,81.24594942728679,34.198425
366,0.35709232,0.35560292,0.3521408,-0.80595416,10.254541,81.02237319946289,34.198437
367,0.3607055,0.35920182,0.35524735,-0.8045942,10.143966,80.79879697163899,34.19846
368,0.3643067,0.362855,0.35900742,-0.80322045,10.070614,80.57522074381511,34.198494
369,0.36782107,0.36643624,0.36258766,-0.8018329,10.038901,80.35164451599121,34.19854
370,0.37148693,0.37019822,0.36678228,-0.8004318,10.017784,80.12806828816731,34.198597
371,0.37515932,0.37395576,0.37066504,-0.7990171,10.01733,79.90449206034343,34.198666
372,0.3788524,0.37769294,0.37442815,-0.7975938,10.017131,79.68091583251953,34.19873
373,0.38259497,0.38142985,0.3781197,-0.7961668,10.0171385,79.45733960469563,34.198784
374,0.38635626,0.38517126,0.3817781,-0.7947364,10.014579,79.23376337687175,34.19883
375,0.3901242,0.38891613,0.38542125,-0.7933027,10.011234,79.01018714904785,34.198875
376,0.3939007,0.39267328,0.38892594,-0.791866,9.939606,78.78661092122395,34.19892
377,0.39770153,0.3964624,0.3921775,-0.7904264,9.754551,78.56303469340007,34.198963
378,0.40153807,0.40029284,0.3951646,-0.7889841,9.499672,78.33945846557617,34.199005
379,0.40541288,0.40416345,0.39791128,-0.7875393,9.234706,78.11588223775227,34.199043
380,0.40932307,0.4080691,0.400459,-0.7860923,9.004769,77.89230600992839,34.19908
381,0.4132983,0.4120393,0.40274662,-0.7846431,8.823534,77.66872978210449,34.19912
382,0.41711202,0.41580242,0.4058873,-0.78319204,8.675775,77.4451535542806,34.199154
383,0.42107147,0.41977718,0.40787098,-0.7817393,8.624498,77.22157732645671,34.19919
384,0.42502257,0.42369443,0.4102186,-0.78028506,8.532985,76.99800109863281,34.199223
385,0.42896143,0.42762548,0.41239008,-0.7788295,8.474969,77.55693244934082,34.199253
386,0.43281186,0.4314669,0.41497985,-0.77737284,8.429855,78.11586380004883,34.19928
387,0.4367578,0.4354303,0.41678044,-0.77591527,8.404825,78.67479515075684,34.19931
388,0.4407239,0.43940103,0.41864803,-0.7744569,8.374996,79.23372650146484,34.199333
389,0.44468397,0.44335732,0.42056412,-0.77299803,8.3505745,79.79265785217285,34.19936
390,0.4486282,0.4472941,0.4225326,-0.7715388,8.332441,80.35158920288086,34.199383
391,0.4525488,0.45120597,0.42456654,-0.7700793,8.319462,80.91052055358887,34.1994
392,0.45644116,0.4550891,0.42667946,-0.76861984,8.310779,81.46945190429688,34.19942
393,0.46030277,0.45894092,0.4288818,-0.76716053,8.305691,82.02838325500488,34.19944
394,0.46412882,0.46275723,0.4311872,-0.76570153,8.303632,82.58731460571289,34.199455
395,0.4679166,0.46653518,0.4336068,-0.76424307,8.304319,83.1462459564209,34.19947
396,0.4716879,0.47028857,0.436096,-0.7627858,8.303309,83.7051773071289,34.199482
397,0.47541982,0.47399554,0.43877137,-0.7613306,8.313348,84.26410865783691,34.199497
398,0.479054,0.4776053,0.44183803,-0.75987756,8.342635,84.82304000854492,34.19951
399,0.48253673,0.48106197,0.44551522,-0.75842685,8.393062,85.38197135925293,34.19952
400,0.48581138,0.48430544,0.45003384,-0.7569786,8.469509,85.94090270996094,34.19953
401,0.4888167,0.4872716,0.45563507,-0.755533,8.582531,86.49983406066895,34.199543
402,0.49145547,0.48986128,0.46265307,-0.7540901,8.754703,87.05876541137695,34.19956
403,0.49341926,0.4916954,0.4729188,-0.7526501,9.043958,87.61769676208496,34.19957
404,0.49499634,0.49321365,0.48394018,-0.75121313,9.769478,88.17662811279297,34.19959
405,0.49668452,0.49501333,0.48971125,-0.7497793,10.056864,88.73555946350098,34.199604
406,0.4986151,0.49704382,0.49238974,-0.7483487,10.089466,89.29449081420898,34.199627
407,0.5005157,0.4989686,0.4943496,-0.74692154,10.111713,89.85342216491699,34.19965
408,0.5022058,0.50064707,0.49592862,-0.7454979,10.135111,90.412353515625,34.199673
409,0.5036079,0.5020237,0.4971633,-0.7440778,10.162412,90.14182027180989,34.199703
410,0.504681,0.5030642,0.49803674,-0.7426614,10.195249,89.8712870279948,34.199734
411,0.5053893,0.50373477,0.49851987,-0.7412488,10.235567,89.60075378417969,34.199768
412,0.5056975,0.5040006,0.49857873,-0.73984003,10.286308,89.33022054036458,34.199806
413,0.5055714,0.5038278,0.49818188,-0.7384352,10.352256,89.05968729654948,34.19985
414,0.5049692,0.5031739,0.49728194,-0.73703444,10.441736,88.78915405273438,34.199894
415,0.50392836,0.50205684,0.49576554,-0.73563766,10.570819,88.51862080891927,34.199947
416,0.5019022,0.49987492,0.49281946,-0.734245,10.772964,88.24808756510417,34.20001
417,0.49917027,0.49705932,0.48972437,-0.73285645,11.186393,87.97755432128906,34.20008
418,0.49582654,0.49374104,0.48654714,-0.731472,12.036235,87.70702107747395,34.200157
419,0.49407744,0.49225655,0.4867972,-0.73009163,12.1255865,87.43648783365886,34.200226
420,0.49264273,0.49091396,0.48574632,-0.72871536,12.15567,87.16595458984375,34.20029
421,0.49080017,0.48907903,0.4838195,-0.7273434,12.1906395,86.89542134602864,34.20037
422,0.48828125,0.48653442,0.4810712,-0.72597516,12.235549,86.62488810221355,34.20046
423,0.48493344,0.483144,0.47740912,-0.72461027,12.29603,86.35435485839844,34.20056
424,0.48061433,0.47876894,0.4727135,-0.723248,12.380719,86.08382161458333,34.20068
425,0.47517458,0.47325996,0.46683648,-0.7218876,12.506529,85.81328837076823,34.200813
426,0.46844238,0.46644327,0.45959333,-0.720528,12.712053,85.54275512695312,34.20097
427,0.45994923,0.45775235,0.44994676,-0.719168,13.109397,85.27222188313802,34.201157
428,0.44999114,0.44769484,0.4394943,-0.7178046,14.062383,85.00168863932292,34.201363
429,0.44215813,0.440267,0.43419722,-0.7164234,14.234612,84.73115539550781,34.20155
430,0.4347325,0.4329257,0.42707875,-0.7150083,14.297896,84.4606221516927,34.201736
431,0.42655215,0.42472187,0.4186949,-0.7135428,14.371425,84.19008890787761,34.20194
432,0.41729355,0.41540858,0.40911293,-0.7120094,14.475424,83.9195556640625,34.202164
433,0.40678903,0.4048359,0.39822719,-0.7103898,14.63765,84.29860719045003,34.202408
434,0.39488125,0.39282417,0.3856358,-0.70866436,14.928515,84.67765871683757,34.202682
435,0.3810408,0.3788197,0.37105787,-0.7067961,15.618388,85.0567102432251,34.202988
436,0.36855748,0.36659652,0.36009887,-0.703965,16.222319,85.43576176961263,34.20328
437,0.35768658,0.3559046,0.35014996,-0.69969153,16.34576,85.81481329600017,34.20356
438,0.34654126,0.34477672,0.33901766,-0.6938971,16.428118,86.1938648223877,34.20385
439,0.33449936,0.33269888,0.32676104,-0.68652105,16.542841,86.57291634877522,34.20416
440,0.3213516,0.319499,0.31332982,-0.6774955,16.726805,86.95196787516277,34.204494
441,0.30625388,0.30423975,0.2974806,-0.66384745,17.074478,87.3310194015503,34.20487
442,0.28966132,0.28755057,0.2804058,-0.6491715,18.059202,87.71007092793782,34.205276
443,0.27640924,0.27468562,0.2692136,-0.54522306,18.369293,88.08912245432536,34.20564
444,0.2648335,0.26323178,0.25820288,-0.43501863,18.434494,88.46817398071289,34.205982
445,0.2542145,0.25266477,0.2478333,-0.33219957,18.476145,88.84722550710042,34.206303
446,0.24429362,0.24278122,0.23810783,-0.23653783,18.528801,89.22627703348796,34.206608
447,0.23499991,0.23352,0.22899245,-0.14756069,18.599243,89.60532855987549,34.206898
448,0.22635496,0.22490339,0.22047533,-0.06483618,18.698967,89.98438008626302,34.207176
449,0.2173063,0.21579698,0.21120687,0.023305643,18.850666,90.36343161265056,34.207462
450,0.2090937,0.20761122,0.20318037,0.097826764,19.171715,90.74248313903809,34.207726
451,0.20134471,0.19988595,0.19554864,0.16914698,19.923872,91.12153466542561,34.20798
452,0.19532669,0.19404237,0.19045231,0.18167561,20.276546,91.50058619181316,34.208202
453,0.19076602,0.1895824,0.18641615,0.17882167,20.3053,91.87963771820068,34.208397
454,0.18691465,0.18577395,0.18277751,0.17554349,20.308989,92.25868924458821,34.208572
455,0.18348846,0.18236798,0.17946625,0.17249143,20.310389,92.63774077097575,34.20874
456,0.18040411,0.179297,0.17646886,0.16972469,20.311153,93.01679229736328,34.208897
457,0.17763112,0.17653485,0.17377234,0.16724448,20.311476,93.0943676630656,34.20904
458,0.17514974,0.17406283,0.17136182,0.16504267,20.311363,93.1719430287679,34.20918
459,0.1729463,0.17186767,0.16922483,0.1631073,20.310799,93.24951839447021,34.20931
460,0.17100884,0.16993748,0.1673499,0.16142777,20.309752,93.32709376017253,34.209427
461,0.16932483,0.16825974,0.16572449,0.15999123,20.308186,93.40466912587483,34.20954
462,0.16788325,0.16682343,0.16433746,0.15878539,20.30608,93.48224449157715,34.20965
463,0.16667227,0.16561669,0.16317692,0.15779845,20.303411,93.55981985727946,34.209743
464,0.16568023,0.16462782,0.16223104,0.15701807,20.300173,93.63739522298177,34.209835
465,0.1648955,0.16384517,0.16148806,0.15643188,20.296373,93.71497058868408,34.20992
466,0.16430669,0.16325727,0.16093637,0.15602782,20.29203,93.7925459543864,34.21
467,0.1639026,0.16285293,0.1605647,0.15579435,20.287182,93.8701213200887,34.21007
468,0.16368496,0.16264218,0.16039257,0.1557782,20.279284,93.94769668579102,34.210136
469,0.16366969,0.1626427,0.16043991,0.15599322,20.26863,94.02527205149333,34.2102
470,0.1638562,0.16284573,0.16068873,0.15639588,20.257948,94.10284741719563,34.210255
471,0.16423464,0.16323963,0.16112348,0.1569656,20.247297,94.18042278289795,34.210304
472,0.1647909,0.1638099,0.16172849,0.15768507,20.23685,94.25799814860027,34.21035
473,0.1655103,0.16454163,0.16248822,0.15853623,20.22679,94.33557351430257,34.210392
474,0.16637829,0.16542016,0.16338739,0.15949966,20.217276,94.41314888000488,34.210426
475,0.16738075,0.16643117,0.164411,0.16055454,20.208426,94.4907242457072,34.21046
476,0.16850471,0.1675616,0.16554546,0.1616812,20.200312,94.5682996114095,34.210487
477,0.16973811,0.16879918,0.16677754,0.16285281,20.192972,94.64587497711182,34.210514
478,0.17107026,0.17013296,0.16809505,0.16403355,20.18634,94.72345034281413,34.210537
479,0.17249958,0.17156228,0.16950215,0.16497432,20.116909,94.80102570851643,34.21056
480,0.17410155,0.17317337,0.1711414,0.1634035,19.16915,94.87860107421875,34.21058
481,0.17587635,0.1749556,0.17293862,0.16058317,18.398323,94.21338176727295,34.21059
482,0.17778459,0.17686313,0.1748208,0.15718901,18.125702,93.54816246032715,34.2106
483,0.17977634,0.17884144,0.17670843,0.15569939,17.102844,92.88294315338135,34.210613
484,0.18197136,0.18101932,0.1788493,0.15066367,15.875463,92.21772384643555,34.21062
485,0.18425605,0.1832748,0.18097416,0.14732511,14.770073,91.55250453948975,34.21063
486,0.18663399,0.1856212,0.1831579,0.14292225,13.447528,90.88728523254395,34.21064
487,0.18920784,0.18816786,0.18551646,0.13804445,12.129146,90.22206592559814,34.210648
488,0.19207512,0.19101569,0.18826261,0.13323434,10.657199,89.55684661865234,34.210655
489,0.19529223,0.19422065,0.19049361,0.1285276,9.313947,88.89162731170654,34.210667
490,0.19885159,0.197779,0.19211887,0.12394241,8.24942,88.22640800476074,34.210682
491,0.2024432,0.20138608,0.19356892,0.11947481,8.050994,87.56118869781494,34.210697
492,0.2059122,0.20489827,0.19521715,0.11511904,8.113648,86.89596939086914,34.21071
493,0.20945667,0.20843348,0.19689612,0.11086951,8.09507,86.23075008392334,34.21072
494,0.21304175,0.21199101,0.19861016,0.1067227,8.084557,85.56553077697754,34.21073
495,0.2166487,0.21556398,0.20037436,0.10267521,8.080879,84.90031147003174,34.210743
496,0.22026442,0.2191447,0.20220795,0.09872379,8.0827265,84.23509216308594,34.21075
497,0.22388093,0.22272779,0.2041238,0.09486533,8.089047,83.56987285614014,34.210762
498,0.22749166,0.22630739,0.20614257,0.091096826,8.099076,82.90465354919434,34.21077
499,0.23109247,0.22987932,0.20827855,0.0874154,8.112242,82.23943424224854,34.21078
500,0.23467714,0.23343764,0.21055071,0.083818264,8.128275,81.57421493530273,34.21079
501,0.23824105,0.23697712,0.21297935,0.080302775,8.147213,80.90899562835693,34.210796
502,0.24177691,0.24048987,0.21559489,0.07686636,8.169182,80.24377632141113,34.210808
503,0.24528027,0.24397041,0.21841781,0.07350655,8.194578,79.57855701446533,34.210815
504,0.24874327,0.24741025,0.22148038,0.07022099,8.22395,78.91333770751953,34.21082
505,0.25215048,0.25079367,0.224827,0.06700739,8.258216,79.29684988657634,34.210827
506,0.25548553,0.2541035,0.22853135,0.06386356,8.299269,79.68036206563313,34.210835
507,0.2583385,0.25679174,0.23541759,0.06078739,8.349666,80.06387424468994,34.21084
508,0.26101038,0.2594013,0.24176711,0.05777684,8.453607,80.44738642374675,34.210842
509,0.26388678,0.26229534,0.24663791,0.05482995,8.625305,80.83089860280354,34.210846
510,0.26660243,0.2649723,0.25229478,0.051944844,8.806954,81.21441078186035,34.21085
511,0.26926914,0.2676317,0.25799,0.049119696,9.1071615,81.59792296091716,34.210854
512,0.27187476,0.27024004,0.263915,0.04635276,9.605676,81.98143513997395,34.210854
513,0.27456445,0.27300516,0.26897347,0.043642346,10.059561,82.36494731903076,34.210857
514,0.27744812,0.27594182,0.27239004,0.04098683,10.119835,82.74845949808757,34.21086
515,0.28040862,0.27892005,0.27546233,0.03838464,10.148805,83.13197167714436,34.210865
516,0.28342026,0.28192937,0.278492,0.03583422,10.151252,83.51548385620117,34.21087
517,0.28649953,0.2850014,0.28158334,0.033334054,10.130657,83.89899603525798,34.210873
518,0.28962937,0.2881244,0.28471956,0.030882739,10.110009,84.28250821431477,34.210876
519,0.2928077,0.29129413,0.28789306,0.02847892,10.089887,84.66602039337158,34.210876
520,0.29603145,0.29450715,0.29109943,0.026121294,10.070683,85.04953257242839,34.21088
521,0.2992972,0.29775995,0.29433405,0.0238086,10.052682,85.43304475148518,34.21088
522,0.302601,0.30104852,0.29759094,0.021539621,10.035962,85.81655693054199,34.21088
